"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"CNMD","CONMED Corporation","41.82","1158617077.92","n/a","United States","1987","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cnmd",
"CTWS","Connecticut Water Service, Inc.","35.39","395698067.3","n/a","United States","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/ctws",
"CNOB","ConnectOne Bancorp, Inc.","18.67","561682170.48","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cnob",
"CNXR","Connecture, Inc.","4.18","91623087.82","n/a","United States","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cnxr",
"CONN","Conn&#39;s, Inc.","24.69","901577595.69","n/a","United States","2003","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/conn",
"COP","ConocoPhillips","53.56","66127425037.96","n/a","United States","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cop",
"CNX","CONSOL Energy Inc.","7.83","1793489954.22","n/a","United States","1999","Energy","Coal Mining","http://www.nasdaq.com/symbol/cnx",
"CNSL","Consolidated Communications Holdings, Inc.","21.45","1083421224.6","n/a","United States","2005","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cnsl",
"ED","Consolidated Edison Inc","63.19","18526818783.02","n/a","United States","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ed",
"CTO","Consolidated-Tomoka Land Co.","54.3","322781571.6","n/a","United States","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cto",
"CTCT","Constant Contact, Inc.","31.69","1011698338.05","n/a","United States","2007","Technology","Advertising","http://www.nasdaq.com/symbol/ctct",
"STZ","Constellation Brands Inc","137.46","27012137586.96","n/a","United States","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/stz",
"CPSS","Consumer Portfolio Services, Inc.","4.96","128636092.16","n/a","United States","1992","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cpss",
"MCF","Contango Oil & Gas Company","7.86","152508208.8","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mcf",
"CUO","Continental Materials Corporation","14.5035","24107239.0845","n/a","United States","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cuo",
"CLR","Continental Resources, Inc.","34.61","12909814598.03","n/a","United States","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/clr",
"CFRX","ContraFect Corporation","3.81","104708866.02","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cfrx",
"CFRXW","ContraFect Corporation","1.5","0","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cfrxw",
"CTRV","ContraVir Pharmaceuticals Inc","1.64","44763903.32","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctrv",
"CTRL","Control4 Corporation","6.89","165294179.83","n/a","United States","2013","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ctrl",
"CVG","Convergys Corporation","24.84","2422713882.6","n/a","United States","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/cvg",
"COO","Cooper Companies, Inc. (The)","144.44","7021790993.8","n/a","United States","n/a","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/coo",
"CTB","Cooper Tire & Rubber Company","40.79","2286130738.87","n/a","United States","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ctb",
"CPS","Cooper-Standard Holdings Inc.","72.75","1268219831.25","n/a","United States","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/cps",
"CPRT","Copart, Inc.","36.6","4398843614.4","n/a","United States","1994","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cprt",
"COYN","COPsync, Inc.","2.28","9259187.16","n/a","United States","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/coyn",
"COYNW","COPsync, Inc.","0.54","0","n/a","United States","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/coynw",
"CRBP","Corbus Pharmaceuticals Holdings, Inc.","1.68","63176625.12","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crbp",
"CORT","Corcept Therapeutics Incorporated","5.03","547142963.11","n/a","United States","1982","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cort",
"BVA","Cordia Bancorp Inc.","3.91","25660962.46","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bva",
"CMT","Core Molding Technologies Inc","13.56","104561160","n/a","United States","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/cmt",
"CLGX","CoreLogic, Inc.","35.89","3163657417.24","n/a","United States","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/clgx",
"CORE","Core-Mark Holding Company, Inc.","81.88","1887568749.96","n/a","United States","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/core",
"CORR","CorEnergy Infrastructure Trust, Inc.","5.03","299938603.23","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/corr",
"CORR^A","CorEnergy Infrastructure Trust, Inc.","22.14","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/corr^a",
"COR","CoreSite Realty Corporation","57.68","1536797541.44","n/a","United States","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cor",
"COR^A","CoreSite Realty Corporation","26.05","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cor^a",
"CVRS","Corindus Vascular Robotics, Inc.","3.03","359267706","n/a","United States","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cvrs",
"CORI","Corium International, Inc.","6.6","119849895","n/a","United States","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cori",
"CRMD","CorMedix Inc","2.3","81365954.6","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crmd",
"CSOD","Cornerstone OnDemand, Inc.","34.71","1890231487.56","n/a","United States","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/csod",
"CRF","Cornerstone Strategic Return Fund, Inc. (The)","17.35","78524798.75","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/crf",
"CLM","Cornerstone Strategic Value Fund, Inc.","16.46","346661475.78","n/a","United States","1987","n/a","n/a","http://www.nasdaq.com/symbol/clm",
"GLW","Corning Incorporated","18.99","22464875180.25","n/a","United States","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/glw",
"GYC","Corporate Asset Backed Corp CABCO","22.18","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyc",
"OFC","Corporate Office Properties Trust","21.92","2072168840","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ofc",
"OFC^L","Corporate Office Properties Trust","25.5","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofc^l",
"CXW","Corrections Corporation of America","25.12","2944633344.8","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cxw",
"CRVL","CorVel Corp.","37.83","744863772.12","n/a","United States","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/crvl",
"COSI","Cosi, Inc.","0.447","21474100.371","n/a","United States","2002","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cosi",
"CSGP","CoStar Group, Inc.","205","6660210150","n/a","United States","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/csgp",
"COST","Costco Wholesale Corporation","162.83","71222922539.88","n/a","United States","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/cost",
"COTY","Coty Inc.","26.82","9308249855.46","n/a","United States","2013","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/coty",
"CFC^A","Countrywide Financial Corporation","25.65","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfc^a",
"CFC^B","Countrywide Financial Corporation","25.73","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cfc^b",
"ICBK","County Bancorp, Inc.","19","109280001","n/a","United States","2015","n/a","n/a","http://www.nasdaq.com/symbol/icbk",
"CUZ","Cousins Properties Incorporated","9.86","2116653683.74","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cuz",
"CVA","Covanta Holding Corporation","15.75","2097423357.75","n/a","United States","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/cva",
"CVTI","Covenant Transportation Group, Inc.","21.16","382075688.12","n/a","United States","1994","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/cvti",
"COVS","Covisint Corporation","2.22","88009799.88","n/a","United States","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/covs",
"COWN","Cowen Group, Inc.","4.67","500155977.27","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cown",
"COWNL","Cowen Group, Inc.","26.73","0","n/a","United States","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cownl",
"CPF","CPB Inc.","23.2","726870940.8","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cpf",
"CVU","CPI Aerostructures, Inc.","9.47","81226614.32","n/a","United States","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/cvu",
"PMTS","CPI Card Group Inc.","10.1","570408771.6","n/a","United States","2015","Finance","Finance Companies","http://www.nasdaq.com/symbol/pmts",
"CPSH","CPS Technologies Corp.","2.2945","30282622.851","n/a","United States","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpsh",
"CRAI","CRA International,Inc.","22","197302556","n/a","United States","1998","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/crai",
"CBRL","Cracker Barrel Old Country Store, Inc.","134.1","3221824779.9","n/a","United States","1981","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cbrl",
"BREW","Craft Brew Alliance, Inc.","8.43","161619007.41","n/a","United States","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/brew",
"CR","Crane Company","51.28","2977543560.16","n/a","United States","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cr",
"CRAY","Cray Inc","33.93","1377339490.8","n/a","United States","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/cray",
"CACC","Credit Acceptance Corporation","164.17","3381405878.26","n/a","United States","1992","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cacc",
"CIK","Credit Suisse Asset Management Income Fund, Inc.","2.83","147887907.13","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cik",
"DHY","Credit Suisse High Yield Bond Fund","2.31","230756225.7","n/a","United States","1998","n/a","n/a","http://www.nasdaq.com/symbol/dhy",
"CREE","Cree, Inc.","24.92","2567887854.28","n/a","United States","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/cree",
"CEQP","Crestwood Equity Partners LP","2.13","1460253066.6","n/a","United States","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ceqp",
"CROX","Crocs, Inc.","10.21","752059962.34","n/a","United States","2006","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/crox",
"CCRN","Cross Country Healthcare, Inc.","16.79","546921825.4","n/a","United States","2001","Technology","Professional Services","http://www.nasdaq.com/symbol/ccrn",
"CRT","Cross Timbers Royalty Trust","15.4599","92759400","n/a","United States","1992","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/crt",
"CAPL","CrossAmerica Partners LP","24.41","811850700.99","n/a","United States","2012","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/capl",
"CRDS","Crossroads Systems, Inc.","1.14","26757596.64","n/a","United States","1999","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/crds",
"CCI","Crown Castle International Corporation","86.15","28754398098.05","n/a","United States","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cci",
"CCI^A","Crown Castle International Corporation","106.7","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cci^a",
"CRWS","Crown Crafts, Inc.","8.47","84670583.69","n/a","United States","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/crws",
"CCK","Crown Holdings, Inc.","50.91","7097453108.88","n/a","United States","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cck",
"CRWN","Crown Media Holdings, Inc.","5.9","2122088022.4","n/a","United States","2000","Consumer Services","Television Services","http://www.nasdaq.com/symbol/crwn",
"CRY","CryoLife, Inc.","10.38","295361529.84","n/a","United States","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cry",
"CYRX","CryoPort, Inc.","2.33","16674759.17","n/a","United States","n/a","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/cyrx",
"CYRXW","CryoPort, Inc.","0.55","0","n/a","United States","n/a","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/cyrxw",
"CRVP","Crystal Rock Holdings, Inc.","0.5631","12026921.2341","n/a","United States","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/crvp",
"CSGS","CSG Systems International, Inc.","35.29","1153820242.52","n/a","United States","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/csgs",
"CCLP","CSI Compressco LP","14.11","468256647.05","n/a","United States","2011","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/cclp",
"CSPI","CSP Inc.","5.54","20351683.06","n/a","United States","1982","Technology","EDP Services","http://www.nasdaq.com/symbol/cspi",
"CSS","CSS Industries, Inc.","28.06","253406857.58","n/a","United States","n/a","Consumer Services","Consumer: Greeting Cards","http://www.nasdaq.com/symbol/css",
"CST","CST Brands, Inc.","36.04","2725141318.16","n/a","United States","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/cst",
"CSWI","CSW Industrials, Inc.","36.83","574548000","n/a","United States","n/a","Basic Industries","Home Furnishings","http://www.nasdaq.com/symbol/cswi",
"CSX","CSX Corporation","29.21","28478137345.11","n/a","United States","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/csx",
"CTIC","CTI BioPharma Corp.","1.11","257213563.41","n/a","United States","1997","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctic",
"CTIB","CTI Industries Corporation","4.4","14524910.4","n/a","United States","1997","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/ctib",
"CTS","CTS Corporation","18.63","608042158.11","n/a","United States","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/cts",
